asset_id,failure_event_id,event_date,downtime_hours,truck_roll_cost,repair_cost,estimated_customers_impacted,estimated_revenue_loss,sla_breach_flag,notes
GEN_1426,FAIL_006677,2025-05-05,14.42,198.74,1799.6,31,11122.85,0,Synthetic business impact estimate
GEN_1426,FAIL_006678,2025-07-04,6.86,112.05,1932.44,25,5271.2,0,Synthetic business impact estimate
GEN_1427,FAIL_006679,2024-03-08,6.41,188.72,392.5,10,1254.85,0,Synthetic business impact estimate
GEN_1427,FAIL_006680,2024-03-17,8.73,159.78,1544.37,3,806.51,0,Synthetic business impact estimate
GEN_1427,FAIL_006681,2025-01-02,1.97,267.65,522.05,12,629.42,0,Synthetic business impact estimate
GEN_1427,FAIL_006682,2025-05-12,7.92,122.89,863.91,11,2908.25,0,Synthetic business impact estimate
GEN_1427,FAIL_006683,2025-09-01,10.61,225.9,886.35,15,3973.26,0,Synthetic business impact estimate
GEN_1427,FAIL_006684,2025-09-03,4.84,103.63,992.94,3,522.13,0,Synthetic business impact estimate
GEN_1427,FAIL_006685,2025-12-14,4.04,187.67,807.1,10,1122.96,0,Synthetic business impact estimate
GEN_1428,FAIL_006686,2023-05-05,10.16,191.24,1399.61,28,7261.68,1,Synthetic business impact estimate
GEN_1428,FAIL_006687,2023-10-10,5.01,154.8,315.2,23,2186.19,0,Synthetic business impact estimate
GEN_1429,FAIL_006688,2023-05-08,3.26,130.02,698.17,23,2234.48,0,Synthetic business impact estimate
GEN_1429,FAIL_006689,2023-07-28,5.46,183.59,1221.29,34,4896.13,0,Synthetic business impact estimate
GEN_1429,FAIL_006690,2024-02-23,5.78,161.94,120.0,18,2593.81,0,Synthetic business impact estimate
GEN_1429,FAIL_006691,2024-05-25,9.01,217.19,611.48,14,4270.45,1,Synthetic business impact estimate
GEN_1429,FAIL_006692,2024-12-26,8.75,171.08,1507.2,21,7008.26,1,Synthetic business impact estimate
GEN_1429,FAIL_006693,2025-01-05,8.75,99.51,974.9,25,8914.54,1,Synthetic business impact estimate
GEN_1429,FAIL_006694,2025-07-02,5.76,184.63,271.13,28,4298.27,0,Synthetic business impact estimate
GEN_1430,FAIL_006695,2023-05-01,8.51,219.98,995.23,5,1394.54,0,Synthetic business impact estimate
GEN_1430,FAIL_006696,2023-10-07,6.26,126.87,1116.36,3,744.96,0,Synthetic business impact estimate
GEN_1430,FAIL_006697,2024-09-10,6.22,159.62,718.64,3,643.41,0,Synthetic business impact estimate
GEN_1431,FAIL_006698,2023-05-27,1.03,101.3,534.89,17,447.4,0,Synthetic business impact estimate
GEN_1431,FAIL_006699,2023-06-21,5.74,159.41,1025.95,19,4329.57,0,Synthetic business impact estimate
GEN_1431,FAIL_006700,2023-09-05,6.43,80.0,634.04,3,614.28,0,Synthetic business impact estimate
GEN_1431,FAIL_006701,2024-06-03,11.81,238.16,1041.54,16,7385.88,0,Synthetic business impact estimate
GEN_1431,FAIL_006702,2024-11-27,9.54,115.21,1003.63,4,843.12,0,Synthetic business impact estimate
GEN_1431,FAIL_006703,2025-07-12,3.72,163.26,992.52,10,918.87,0,Synthetic business impact estimate
GEN_1431,FAIL_006704,2025-10-28,4.15,153.53,868.62,13,1494.76,0,Synthetic business impact estimate
GEN_1432,FAIL_006705,2023-05-18,8.87,238.37,1437.82,11,3642.61,1,Synthetic business impact estimate
GEN_1432,FAIL_006706,2023-09-02,9.83,80.0,705.38,30,8861.0,1,Synthetic business impact estimate
GEN_1432,FAIL_006707,2024-01-09,4.51,223.3,605.93,33,4501.11,0,Synthetic business impact estimate
GEN_1432,FAIL_006708,2024-05-11,4.62,158.44,891.81,19,2199.21,0,Synthetic business impact estimate
GEN_1432,FAIL_006709,2024-12-30,6.71,175.7,1169.75,18,2640.05,1,Synthetic business impact estimate
GEN_1433,FAIL_006710,2023-06-25,7.46,129.85,1257.68,3,556.7,0,Synthetic business impact estimate
GEN_1433,FAIL_006711,2023-06-30,4.63,103.81,985.12,12,2068.66,0,Synthetic business impact estimate
GEN_1433,FAIL_006712,2023-11-29,11.12,258.39,1400.64,13,5714.05,0,Synthetic business impact estimate
GEN_1433,FAIL_006713,2024-07-10,5.95,205.76,1201.15,18,4427.04,0,Synthetic business impact estimate
GEN_1433,FAIL_006714,2025-05-24,2.57,149.56,441.51,9,573.33,0,Synthetic business impact estimate
GEN_1434,FAIL_006715,2023-09-10,7.54,191.2,1728.59,19,3835.34,0,Synthetic business impact estimate
GEN_1434,FAIL_006716,2024-03-04,7.39,168.73,1296.84,15,2349.56,0,Synthetic business impact estimate
GEN_1434,FAIL_006717,2024-10-17,9.26,156.49,1663.23,11,3559.84,0,Synthetic business impact estimate
GEN_1434,FAIL_006718,2025-03-26,5.18,118.93,1096.9,15,3157.98,0,Synthetic business impact estimate
GEN_1434,FAIL_006719,2025-06-01,8.72,150.85,798.3,3,1002.8,0,Synthetic business impact estimate
GEN_1434,FAIL_006720,2025-06-12,12.94,179.98,1191.31,7,2153.02,0,Synthetic business impact estimate
GEN_1434,FAIL_006721,2025-07-23,11.38,194.33,1639.33,3,952.39,0,Synthetic business impact estimate
GEN_1435,FAIL_006722,2023-11-26,8.71,197.33,1743.16,3,633.58,0,Synthetic business impact estimate
GEN_1435,FAIL_006723,2024-11-18,7.22,156.63,1589.14,9,1509.88,0,Synthetic business impact estimate
GEN_1435,FAIL_006724,2024-11-28,7.68,174.37,1106.28,10,1811.85,0,Synthetic business impact estimate
GEN_1435,FAIL_006725,2024-12-21,7.9,228.01,1366.32,14,2181.7,0,Synthetic business impact estimate
GEN_1435,FAIL_006726,2025-10-27,10.07,190.99,1809.62,3,905.81,0,Synthetic business impact estimate
GEN_1436,FAIL_006727,2023-03-24,4.93,208.94,1814.72,3,404.59,0,Synthetic business impact estimate
GEN_1436,FAIL_006728,2025-06-09,1.0,245.34,1268.08,3,122.16,0,Synthetic business impact estimate
GEN_1437,FAIL_006729,2023-04-25,13.79,183.89,1997.26,16,4511.97,0,Synthetic business impact estimate
GEN_1437,FAIL_006730,2024-01-15,5.99,243.6,1250.88,19,3226.39,0,Synthetic business impact estimate
GEN_1437,FAIL_006731,2024-10-27,5.83,149.08,1039.37,11,2681.85,0,Synthetic business impact estimate
GEN_1437,FAIL_006732,2025-11-26,3.39,219.61,831.09,10,1227.77,0,Synthetic business impact estimate
GEN_1437,FAIL_006733,2025-11-30,13.65,214.6,1177.82,20,10466.09,0,Synthetic business impact estimate
GEN_1438,FAIL_006734,2024-08-13,4.24,195.15,862.81,22,3914.61,0,Synthetic business impact estimate
GEN_1438,FAIL_006735,2024-10-30,9.69,216.57,1208.16,36,13339.39,1,Synthetic business impact estimate
GEN_1438,FAIL_006736,2024-11-14,1.0,96.81,1444.47,22,523.11,0,Synthetic business impact estimate
GEN_1438,FAIL_006737,2025-06-27,3.78,183.27,676.29,20,2870.17,0,Synthetic business impact estimate
GEN_1439,FAIL_006738,2023-08-21,6.91,137.15,1204.62,9,1249.04,1,Synthetic business impact estimate
GEN_1439,FAIL_006739,2024-02-05,1.75,210.29,1028.86,17,627.38,0,Synthetic business impact estimate
GEN_1439,FAIL_006740,2024-08-25,7.27,88.28,984.44,10,1470.49,1,Synthetic business impact estimate
GEN_1439,FAIL_006741,2024-11-26,5.46,167.21,631.75,32,4849.26,0,Synthetic business impact estimate
GEN_1439,FAIL_006742,2025-02-07,2.2,223.32,471.1,25,1840.68,0,Synthetic business impact estimate
GEN_1440,FAIL_006743,2023-09-12,5.58,133.26,665.99,23,4417.73,0,Synthetic business impact estimate
GEN_1440,FAIL_006744,2023-10-28,1.0,281.06,899.15,29,798.36,0,Synthetic business impact estimate
GEN_1440,FAIL_006745,2024-02-19,4.98,160.53,430.72,21,4378.58,0,Synthetic business impact estimate
GEN_1440,FAIL_006746,2024-07-05,5.26,157.46,938.13,4,778.35,0,Synthetic business impact estimate
GEN_1440,FAIL_006747,2024-09-28,3.22,214.46,1042.25,25,1876.11,0,Synthetic business impact estimate
GEN_1440,FAIL_006748,2025-04-25,13.59,149.71,1967.76,12,6750.7,1,Synthetic business impact estimate
GEN_1440,FAIL_006749,2025-12-02,3.19,182.43,693.12,15,1071.54,0,Synthetic business impact estimate
GEN_1441,FAIL_006750,2023-05-14,1.66,172.26,339.87,18,1104.96,0,Synthetic business impact estimate
GEN_1441,FAIL_006751,2023-08-21,5.19,193.2,647.22,18,2642.5,0,Synthetic business impact estimate
GEN_1441,FAIL_006752,2024-01-17,4.71,195.56,1071.77,33,3500.8,0,Synthetic business impact estimate
GEN_1441,FAIL_006753,2024-10-11,6.23,289.88,511.28,28,3306.39,1,Synthetic business impact estimate
GEN_1441,FAIL_006754,2025-02-22,1.22,173.91,1709.01,29,1217.5,0,Synthetic business impact estimate
GEN_1441,FAIL_006755,2025-05-24,9.51,171.02,1242.56,21,7578.36,1,Synthetic business impact estimate
GEN_1441,FAIL_006756,2025-11-12,6.71,168.53,564.31,20,2474.28,1,Synthetic business impact estimate
GEN_1442,FAIL_006757,2023-09-06,6.34,200.24,358.11,27,5482.5,1,Synthetic business impact estimate
GEN_1442,FAIL_006758,2024-04-11,6.22,223.48,1055.09,17,4365.58,1,Synthetic business impact estimate
GEN_1442,FAIL_006759,2024-07-05,4.32,186.95,1329.34,32,2937.58,0,Synthetic business impact estimate
GEN_1442,FAIL_006760,2024-07-14,8.93,195.5,1767.97,20,6958.67,1,Synthetic business impact estimate
GEN_1442,FAIL_006761,2025-04-10,6.45,251.76,631.95,14,2965.18,1,Synthetic business impact estimate
GEN_1443,FAIL_006762,2024-12-11,10.44,183.08,1306.33,7,1618.17,0,Synthetic business impact estimate
GEN_1443,FAIL_006763,2025-02-21,2.44,199.19,510.75,5,443.19,0,Synthetic business impact estimate
GEN_1443,FAIL_006764,2025-08-23,10.47,190.69,1508.04,25,4905.96,0,Synthetic business impact estimate
GEN_1444,FAIL_006765,2023-11-21,7.27,197.95,319.92,12,2017.71,0,Synthetic business impact estimate
GEN_1444,FAIL_006766,2024-01-10,8.09,86.3,1563.4,13,1942.94,0,Synthetic business impact estimate
GEN_1444,FAIL_006767,2025-06-02,12.82,210.24,1817.6,3,804.39,0,Synthetic business impact estimate
GEN_1444,FAIL_006768,2025-10-20,13.24,180.5,2041.61,3,1266.78,0,Synthetic business impact estimate
GEN_1445,FAIL_006769,2024-06-18,5.79,162.86,1037.18,16,2666.59,0,Synthetic business impact estimate
GEN_1445,FAIL_006770,2024-11-15,7.69,141.23,1348.32,15,3788.68,1,Synthetic business impact estimate
GEN_1445,FAIL_006771,2025-09-21,5.74,94.08,521.94,19,2928.94,0,Synthetic business impact estimate
GEN_1445,FAIL_006772,2025-10-04,12.66,285.36,1328.31,30,9575.98,1,Synthetic business impact estimate
GEN_1446,FAIL_006773,2023-03-08,8.21,155.48,840.66,27,6134.08,1,Synthetic business impact estimate
GEN_1446,FAIL_006774,2025-04-21,5.14,154.53,952.08,33,7093.56,0,Synthetic business impact estimate
GEN_1446,FAIL_006775,2025-04-27,8.97,218.58,1922.71,26,9316.15,1,Synthetic business impact estimate
GEN_1447,FAIL_006776,2023-03-16,4.59,233.72,188.31,13,1168.48,0,Synthetic business impact estimate
GEN_1447,FAIL_006777,2023-07-01,6.26,192.44,602.91,27,7043.88,1,Synthetic business impact estimate
GEN_1447,FAIL_006778,2025-05-12,2.56,234.17,610.72,11,980.42,0,Synthetic business impact estimate
GEN_1447,FAIL_006779,2025-08-10,3.1,200.8,368.97,12,831.04,0,Synthetic business impact estimate
GEN_1448,FAIL_006780,2023-04-20,9.34,179.62,1360.79,29,5530.24,1,Synthetic business impact estimate
GEN_1448,FAIL_006781,2023-05-19,1.56,212.78,530.74,20,1217.37,0,Synthetic business impact estimate
GEN_1448,FAIL_006782,2025-07-19,4.25,172.97,781.26,21,1974.32,0,Synthetic business impact estimate
GEN_1448,FAIL_006783,2025-10-04,4.15,253.44,739.07,25,2284.11,0,Synthetic business impact estimate
GEN_1448,FAIL_006784,2025-10-19,6.08,195.31,963.54,37,5777.64,1,Synthetic business impact estimate
GEN_1449,FAIL_006785,2023-08-17,1.1,168.32,719.47,21,854.01,0,Synthetic business impact estimate
GEN_1449,FAIL_006786,2023-10-08,3.44,145.97,666.09,28,1978.5,0,Synthetic business impact estimate
GEN_1449,FAIL_006787,2023-11-06,6.4,220.78,1365.94,10,1179.81,1,Synthetic business impact estimate
GEN_1449,FAIL_006788,2024-06-03,7.23,116.51,848.0,26,4272.13,1,Synthetic business impact estimate
GEN_1449,FAIL_006789,2024-08-31,9.11,252.32,1162.2,27,7349.57,1,Synthetic business impact estimate
GEN_1449,FAIL_006790,2025-04-18,8.66,103.43,121.05,23,4244.08,1,Synthetic business impact estimate
GEN_1449,FAIL_006791,2025-05-27,1.18,165.24,1378.9,46,2081.5,0,Synthetic business impact estimate
GEN_1449,FAIL_006792,2025-07-19,7.1,249.48,782.16,20,4973.38,1,Synthetic business impact estimate
GEN_1450,FAIL_006793,2023-03-26,4.66,174.35,1370.39,4,396.49,0,Synthetic business impact estimate
GEN_1450,FAIL_006794,2023-04-23,9.75,162.03,872.1,21,4744.22,0,Synthetic business impact estimate
GEN_1450,FAIL_006795,2023-06-19,4.97,212.17,767.28,17,3421.22,0,Synthetic business impact estimate
GEN_1450,FAIL_006796,2023-07-01,7.79,197.92,1282.72,11,2824.58,0,Synthetic business impact estimate
GEN_1450,FAIL_006797,2024-04-16,4.71,123.63,584.11,7,1321.18,0,Synthetic business impact estimate
GEN_1450,FAIL_006798,2024-04-18,1.0,214.52,374.61,6,186.06,0,Synthetic business impact estimate
GEN_1450,FAIL_006799,2024-12-06,11.21,200.13,1092.27,21,7641.75,0,Synthetic business impact estimate
GEN_1450,FAIL_006800,2025-03-05,7.16,130.85,780.45,19,4849.15,0,Synthetic business impact estimate
GEN_1450,FAIL_006801,2025-04-28,9.77,153.03,1005.02,26,8295.13,0,Synthetic business impact estimate
GEN_1450,FAIL_006802,2025-08-04,3.26,211.8,1180.05,11,1153.94,0,Synthetic business impact estimate
GEN_1450,FAIL_006803,2025-08-22,2.47,247.04,691.44,12,971.0,0,Synthetic business impact estimate
GEN_1451,FAIL_006804,2023-11-10,3.7,156.34,1102.78,13,1632.28,0,Synthetic business impact estimate
GEN_1451,FAIL_006805,2024-02-26,7.05,183.12,1700.8,3,691.43,0,Synthetic business impact estimate
GEN_1451,FAIL_006806,2024-03-15,4.66,135.56,885.28,10,1860.0,0,Synthetic business impact estimate
GEN_1451,FAIL_006807,2024-06-27,1.0,120.92,756.23,10,370.29,0,Synthetic business impact estimate
GEN_1451,FAIL_006808,2024-11-25,9.32,157.57,1288.32,4,1319.11,0,Synthetic business impact estimate
GEN_1451,FAIL_006809,2024-12-27,7.71,133.09,2010.19,13,3240.73,0,Synthetic business impact estimate
GEN_1451,FAIL_006810,2025-03-13,4.73,184.86,412.31,17,2803.64,0,Synthetic business impact estimate
GEN_1451,FAIL_006811,2025-03-13,6.7,145.28,811.49,17,2922.79,0,Synthetic business impact estimate
GEN_1451,FAIL_006812,2025-07-08,11.97,203.07,1790.78,10,4764.73,0,Synthetic business impact estimate
GEN_1451,FAIL_006813,2025-09-03,5.05,257.79,1137.07,5,697.3,0,Synthetic business impact estimate
GEN_1451,FAIL_006814,2025-12-18,1.0,141.84,671.1,11,299.92,0,Synthetic business impact estimate
GEN_1452,FAIL_006815,2023-11-14,6.17,280.37,1718.67,13,2877.75,0,Synthetic business impact estimate
GEN_1452,FAIL_006816,2024-02-07,3.89,193.48,322.61,3,250.92,0,Synthetic business impact estimate
GEN_1453,FAIL_006817,2023-12-23,3.9,167.89,1001.69,7,1028.63,0,Synthetic business impact estimate
GEN_1453,FAIL_006818,2024-04-20,3.3,192.76,760.51,5,519.25,0,Synthetic business impact estimate
GEN_1453,FAIL_006819,2024-06-01,8.26,183.73,1174.01,10,1837.07,0,Synthetic business impact estimate
GEN_1453,FAIL_006820,2025-10-13,9.39,248.05,1134.51,9,3071.86,0,Synthetic business impact estimate
GEN_1454,FAIL_006821,2023-05-30,6.15,203.39,526.47,20,2632.88,1,Synthetic business impact estimate
GEN_1454,FAIL_006822,2023-09-25,6.2,198.34,1671.43,30,3517.55,1,Synthetic business impact estimate
GEN_1454,FAIL_006823,2025-09-20,12.54,164.55,1660.89,32,12645.61,1,Synthetic business impact estimate
GEN_1455,FAIL_006824,2023-08-27,6.62,168.2,649.22,3,367.18,0,Synthetic business impact estimate
GEN_1455,FAIL_006825,2024-04-12,1.0,182.89,497.85,7,239.29,0,Synthetic business impact estimate
GEN_1456,FAIL_006826,2024-05-18,7.0,200.53,793.7,15,2350.39,1,Synthetic business impact estimate
GEN_1456,FAIL_006827,2024-10-21,6.54,128.87,1973.33,17,3071.02,1,Synthetic business impact estimate
GEN_1456,FAIL_006828,2024-11-08,6.33,186.64,1497.98,21,2933.02,1,Synthetic business impact estimate
GEN_1458,FAIL_006829,2025-05-04,7.12,171.71,1371.27,24,6633.69,1,Synthetic business impact estimate
GEN_1458,FAIL_006830,2025-09-30,7.96,127.89,1125.76,3,999.55,1,Synthetic business impact estimate
GEN_1459,FAIL_006831,2024-05-03,10.71,204.64,841.87,42,15835.74,1,Synthetic business impact estimate
GEN_1459,FAIL_006832,2024-11-10,5.36,147.47,539.43,13,1627.61,0,Synthetic business impact estimate
GEN_1459,FAIL_006833,2024-11-23,3.98,218.37,644.86,24,3535.88,0,Synthetic business impact estimate
GEN_1459,FAIL_006834,2025-05-12,7.98,135.76,1548.12,7,1307.43,1,Synthetic business impact estimate
GEN_1460,FAIL_006835,2025-06-12,3.78,141.15,976.87,19,2930.73,0,Synthetic business impact estimate
GEN_1460,FAIL_006836,2025-11-20,4.03,217.55,583.26,38,4911.53,0,Synthetic business impact estimate
GEN_1461,FAIL_006837,2024-02-27,6.45,157.67,1011.56,6,1292.81,0,Synthetic business impact estimate
GEN_1461,FAIL_006838,2024-05-17,1.0,163.91,803.0,14,276.33,0,Synthetic business impact estimate
GEN_1461,FAIL_006839,2024-05-23,2.53,242.35,642.8,24,2222.0,0,Synthetic business impact estimate
GEN_1461,FAIL_006840,2025-03-07,6.68,186.17,455.08,7,1055.08,0,Synthetic business impact estimate
GEN_1461,FAIL_006841,2025-04-13,4.4,162.16,999.11,20,1733.47,0,Synthetic business impact estimate
GEN_1461,FAIL_006842,2025-08-30,5.74,198.97,1421.46,3,496.93,0,Synthetic business impact estimate
GEN_1461,FAIL_006843,2025-11-22,8.17,180.23,783.45,9,2222.29,0,Synthetic business impact estimate
GEN_1462,FAIL_006844,2023-05-05,4.21,104.01,1348.23,17,2808.68,0,Synthetic business impact estimate
GEN_1462,FAIL_006845,2023-05-25,6.85,111.19,970.09,13,2097.89,0,Synthetic business impact estimate
GEN_1462,FAIL_006846,2025-01-29,9.24,129.18,1816.16,14,3400.36,0,Synthetic business impact estimate
GEN_1462,FAIL_006847,2025-05-30,14.03,179.26,1858.03,6,2361.04,0,Synthetic business impact estimate
GEN_1462,FAIL_006848,2025-09-17,4.36,168.77,1877.57,12,1832.12,0,Synthetic business impact estimate
GEN_1463,FAIL_006849,2023-07-01,11.28,196.33,1745.52,23,7179.46,1,Synthetic business impact estimate
GEN_1463,FAIL_006850,2023-09-16,7.88,220.43,675.59,24,5750.19,1,Synthetic business impact estimate
GEN_1463,FAIL_006851,2023-10-14,8.59,209.83,1080.51,13,2110.84,1,Synthetic business impact estimate
GEN_1463,FAIL_006852,2024-03-30,2.4,126.34,928.38,23,2003.43,0,Synthetic business impact estimate
GEN_1463,FAIL_006853,2024-10-18,4.62,210.18,905.97,42,7672.47,0,Synthetic business impact estimate
GEN_1463,FAIL_006854,2024-11-08,7.57,106.33,1527.33,20,6244.27,1,Synthetic business impact estimate
GEN_1463,FAIL_006855,2025-11-09,3.96,132.49,1121.11,26,3124.6,0,Synthetic business impact estimate
GEN_1463,FAIL_006856,2025-11-28,11.26,230.26,1674.29,17,5706.03,1,Synthetic business impact estimate
GEN_1464,FAIL_006857,2023-05-19,9.8,253.16,743.08,3,583.81,0,Synthetic business impact estimate
GEN_1464,FAIL_006858,2023-05-19,10.2,166.1,1350.07,3,955.11,0,Synthetic business impact estimate
GEN_1464,FAIL_006859,2023-06-04,11.83,186.96,2043.99,15,4862.95,0,Synthetic business impact estimate
GEN_1464,FAIL_006860,2023-11-06,8.25,105.02,791.77,3,1004.35,0,Synthetic business impact estimate
GEN_1464,FAIL_006861,2025-02-21,12.27,257.54,2003.81,18,7448.46,0,Synthetic business impact estimate
GEN_1464,FAIL_006862,2025-11-18,7.34,184.01,1290.1,19,4504.08,0,Synthetic business impact estimate
GEN_1464,FAIL_006863,2025-11-25,6.64,109.24,1029.24,6,816.5,0,Synthetic business impact estimate
GEN_1465,FAIL_006864,2023-03-04,9.83,134.41,1223.92,3,1204.58,0,Synthetic business impact estimate
GEN_1465,FAIL_006865,2023-03-15,5.63,185.92,929.49,3,580.75,0,Synthetic business impact estimate
GEN_1465,FAIL_006866,2023-08-18,11.49,153.21,1133.1,3,1033.2,0,Synthetic business impact estimate
GEN_1465,FAIL_006867,2023-09-17,4.52,178.2,914.82,3,375.53,0,Synthetic business impact estimate
GEN_1465,FAIL_006868,2024-05-31,8.68,164.64,1335.59,3,609.53,0,Synthetic business impact estimate
GEN_1465,FAIL_006869,2024-11-21,5.98,152.89,162.76,12,2403.81,0,Synthetic business impact estimate
GEN_1465,FAIL_006870,2025-03-05,6.39,221.57,682.38,5,1133.53,0,Synthetic business impact estimate
GEN_1466,FAIL_006871,2023-06-20,5.22,114.17,446.47,16,2403.24,0,Synthetic business impact estimate
GEN_1466,FAIL_006872,2024-04-18,10.66,135.17,1931.72,19,8004.89,0,Synthetic business impact estimate
GEN_1466,FAIL_006873,2024-04-21,5.64,213.42,1831.19,3,658.18,0,Synthetic business impact estimate
GEN_1466,FAIL_006874,2024-07-19,7.33,194.67,568.95,16,4411.91,0,Synthetic business impact estimate
GEN_1466,FAIL_006875,2024-10-30,7.4,277.22,1184.57,6,1824.12,0,Synthetic business impact estimate
GEN_1466,FAIL_006876,2025-03-04,6.85,211.46,1894.63,22,3695.63,0,Synthetic business impact estimate
GEN_1466,FAIL_006877,2025-04-23,2.29,182.73,287.02,3,134.41,0,Synthetic business impact estimate
GEN_1466,FAIL_006878,2025-05-20,13.68,212.28,1445.85,8,4305.23,0,Synthetic business impact estimate
GEN_1466,FAIL_006879,2025-09-12,10.93,173.18,2320.6,19,8478.99,0,Synthetic business impact estimate
GEN_1466,FAIL_006880,2025-09-20,11.98,203.14,1876.9,16,3893.53,0,Synthetic business impact estimate
GEN_1466,FAIL_006881,2025-11-20,9.83,169.58,1375.4,11,2130.22,0,Synthetic business impact estimate
