pm_event_id,asset_id,pm_date,next_failure_event_id,next_failure_date,days_to_next_failure,failure_found_flag,ontime_flag,delay_days,pm_total_cost,failure_total_cost,failure_category
PM_013447,GEN_1353,2023-01-03,FAIL_006325,2023-08-03,212.0,1,1,0,419.08,890.62,Control Panel
PM_013448,GEN_1353,2023-04-02,FAIL_006325,2023-08-03,123.0,1,1,-5,682.78,890.62,Control Panel
PM_013449,GEN_1353,2023-07-01,FAIL_006325,2023-08-03,33.0,1,0,11,472.3,890.62,Control Panel
PM_013450,GEN_1353,2023-10-01,FAIL_006326,2024-10-28,393.0,1,0,13,469.8,1230.04,Alternator
PM_013451,GEN_1353,2024-01-17,FAIL_006326,2024-10-28,285.0,1,0,18,678.87,1230.04,Alternator
PM_013452,GEN_1353,2024-04-06,FAIL_006326,2024-10-28,205.0,1,1,-2,521.46,1230.04,Alternator
PM_013453,GEN_1353,2024-07-19,FAIL_006326,2024-10-28,101.0,1,0,8,242.7,1230.04,Alternator
PM_013454,GEN_1353,2024-10-12,FAIL_006326,2024-10-28,16.0,1,1,4,802.02,1230.04,Alternator
PM_013455,GEN_1353,2025-01-12,FAIL_006327,2025-03-13,60.0,1,1,7,629.68,1244.92,Oil
PM_013456,GEN_1353,2025-04-08,,,,0,1,-5,629.87,,
PM_013457,GEN_1353,2025-07-20,,,,0,1,7,411.99,,
PM_013458,GEN_1353,2025-10-14,,,,0,1,6,491.99,,
PM_013459,GEN_1354,2023-02-23,FAIL_006328,2025-07-17,875.0,1,0,16,461.66,1493.23,Battery
PM_013460,GEN_1354,2023-07-21,FAIL_006328,2025-07-17,727.0,1,0,24,482.83,1493.23,Battery
PM_013461,GEN_1354,2023-12-21,FAIL_006328,2025-07-17,574.0,1,0,21,390.87,1493.23,Battery
PM_013462,GEN_1354,2024-05-05,FAIL_006328,2025-07-17,438.0,1,1,6,405.84,1493.23,Battery
PM_013463,GEN_1354,2024-09-04,FAIL_006328,2025-07-17,316.0,1,1,-5,791.68,1493.23,Battery
PM_013464,GEN_1354,2025-01-07,FAIL_006328,2025-07-17,191.0,1,1,4,385.4,1493.23,Battery
PM_013465,GEN_1354,2025-05-05,FAIL_006328,2025-07-17,73.0,1,1,4,272.24,1493.23,Battery
PM_013466,GEN_1354,2025-10-07,,,,0,0,33,731.15,,
PM_013467,GEN_1355,2023-06-10,FAIL_006329,2024-09-18,466.0,1,0,8,573.25,1203.63,Oil
PM_013468,GEN_1355,2024-01-04,FAIL_006329,2024-09-18,258.0,1,0,17,554.38,1203.63,Oil
PM_013469,GEN_1355,2024-07-21,FAIL_006329,2024-09-18,59.0,1,0,12,411.24,1203.63,Oil
PM_013470,GEN_1355,2025-01-22,FAIL_006332,2025-11-21,303.0,1,0,11,732.93,1663.61,Alternator
PM_013471,GEN_1355,2025-08-08,FAIL_006332,2025-11-21,105.0,1,0,15,747.5,1663.61,Alternator
PM_013472,GEN_1356,2023-03-24,FAIL_006333,2023-07-06,104.0,1,0,10,419.62,1044.97,Cooling
PM_013473,GEN_1356,2023-06-11,FAIL_006333,2023-07-06,25.0,1,1,-2,232.93,1044.97,Cooling
PM_013474,GEN_1356,2023-09-24,FAIL_006335,2024-02-23,152.0,1,0,11,892.48,1070.4,Cooling
PM_013475,GEN_1356,2024-01-22,FAIL_006335,2024-02-23,32.0,1,0,25,595.98,1070.4,Cooling
PM_013476,GEN_1356,2024-04-18,FAIL_006337,2025-01-19,276.0,1,1,-5,663.88,1675.38,Battery
PM_013477,GEN_1356,2024-07-27,FAIL_006337,2025-01-19,176.0,1,1,1,382.56,1675.38,Battery
PM_013478,GEN_1356,2024-11-03,FAIL_006337,2025-01-19,77.0,1,1,-2,688.66,1675.38,Battery
PM_013479,GEN_1356,2025-02-22,,,,0,0,12,615.11,,
PM_013480,GEN_1356,2025-05-24,,,,0,1,-5,545.85,,
PM_013481,GEN_1356,2025-08-27,,,,0,1,1,901.67,,
PM_013482,GEN_1356,2025-12-01,,,,0,1,1,1034.65,,
PM_013483,GEN_1357,2023-04-20,FAIL_006338,2023-07-04,75.0,1,1,3,353.74,2250.09,Control Panel
PM_013484,GEN_1357,2023-08-21,FAIL_006339,2024-01-26,158.0,1,0,13,593.84,799.55,Battery
PM_013485,GEN_1357,2024-01-09,FAIL_006339,2024-01-26,17.0,1,0,16,935.75,799.55,Battery
PM_013486,GEN_1357,2024-05-14,FAIL_006342,2024-11-08,178.0,1,0,12,446.74,1062.7,Cooling
PM_013487,GEN_1357,2024-09-22,FAIL_006342,2024-11-08,47.0,1,1,7,618.23,1062.7,Cooling
PM_013488,GEN_1357,2025-02-03,FAIL_006344,2025-10-24,263.0,1,0,15,893.71,1493.25,Starter
PM_013489,GEN_1357,2025-06-04,FAIL_006344,2025-10-24,142.0,1,1,5,745.33,1493.25,Starter
PM_013490,GEN_1357,2025-10-02,FAIL_006344,2025-10-24,22.0,1,0,11,541.93,1493.25,Starter
PM_013491,GEN_1358,2023-02-05,FAIL_006345,2024-03-27,416.0,1,1,6,543.54,708.19,Cooling
PM_013492,GEN_1358,2023-05-13,FAIL_006345,2024-03-27,319.0,1,1,2,542.75,708.19,Cooling
PM_013493,GEN_1358,2023-08-23,FAIL_006345,2024-03-27,217.0,1,0,9,653.4,708.19,Cooling
PM_013494,GEN_1358,2023-12-01,FAIL_006345,2024-03-27,117.0,1,0,9,402.72,708.19,Cooling
PM_013495,GEN_1358,2024-03-10,FAIL_006345,2024-03-27,17.0,1,1,4,778.97,708.19,Cooling
PM_013496,GEN_1358,2024-06-23,FAIL_006346,2025-02-06,228.0,1,1,3,666.65,896.54,Oil
PM_013497,GEN_1358,2024-10-02,FAIL_006346,2025-02-06,127.0,1,0,14,502.43,896.54,Oil
PM_013498,GEN_1358,2025-01-01,FAIL_006346,2025-02-06,36.0,1,1,-5,518.15,896.54,Oil
PM_013499,GEN_1358,2025-04-21,FAIL_006348,2025-11-08,201.0,1,0,10,728.21,780.43,Control Panel
PM_013500,GEN_1358,2025-07-25,FAIL_006348,2025-11-08,106.0,1,0,9,669.37,780.43,Control Panel
PM_013501,GEN_1358,2025-10-09,FAIL_006348,2025-11-08,30.0,1,1,-4,280.23,780.43,Control Panel
PM_013502,GEN_1359,2023-04-26,FAIL_006349,2025-07-26,822.0,1,1,-3,475.09,1658.71,Starter
PM_013503,GEN_1359,2023-08-19,FAIL_006349,2025-07-26,707.0,1,1,1,370.27,1658.71,Starter
PM_013504,GEN_1359,2023-12-22,FAIL_006349,2025-07-26,582.0,1,0,10,853.1,1658.71,Starter
PM_013505,GEN_1359,2024-04-08,FAIL_006349,2025-07-26,474.0,1,1,-2,531.71,1658.71,Starter
PM_013506,GEN_1359,2024-08-10,FAIL_006349,2025-07-26,350.0,1,1,5,694.15,1658.71,Starter
PM_013507,GEN_1359,2024-12-19,FAIL_006349,2025-07-26,219.0,1,1,6,656.52,1658.71,Starter
PM_013508,GEN_1359,2025-04-18,FAIL_006349,2025-07-26,99.0,1,1,1,823.41,1658.71,Starter
PM_013509,GEN_1359,2025-09-02,,,,0,1,7,269.19,,
PM_013510,GEN_1359,2026-01-06,,,,0,0,12,619.05,,
PM_013511,GEN_1360,2023-05-04,FAIL_006350,2025-02-26,664.0,1,0,13,616.23,543.1,Oil
PM_013512,GEN_1360,2023-08-28,FAIL_006350,2025-02-26,548.0,1,1,7,732.85,543.1,Oil
PM_013513,GEN_1360,2023-12-22,FAIL_006350,2025-02-26,432.0,1,1,-5,586.67,543.1,Oil
PM_013514,GEN_1360,2024-04-30,FAIL_006350,2025-02-26,302.0,1,1,2,456.65,543.1,Oil
PM_013515,GEN_1360,2024-09-05,FAIL_006350,2025-02-26,174.0,1,1,4,643.64,543.1,Oil
PM_013516,GEN_1360,2025-01-27,FAIL_006350,2025-02-26,30.0,1,0,16,725.35,543.1,Oil
PM_013517,GEN_1360,2025-06-11,,,,0,1,4,845.78,,
PM_013518,GEN_1360,2025-10-28,,,,0,1,7,591.87,,
PM_013519,GEN_1361,2023-02-28,FAIL_006351,2023-07-13,135.0,1,0,10,672.38,701.9,Cooling
PM_013520,GEN_1361,2023-06-14,FAIL_006351,2023-07-13,29.0,1,0,9,449.7,701.9,Cooling
PM_013521,GEN_1361,2023-09-09,FAIL_006352,2023-09-24,15.0,1,1,4,603.95,796.05,Control Panel
PM_013522,GEN_1361,2023-12-16,FAIL_006354,2024-03-08,83.0,1,0,20,393.94,1530.79,Cooling
PM_013523,GEN_1361,2024-03-30,FAIL_006355,2024-08-25,148.0,1,1,6,324.84,1093.92,Oil
PM_013524,GEN_1361,2024-07-05,FAIL_006355,2024-08-25,51.0,1,0,13,548.72,1093.92,Oil
PM_013525,GEN_1361,2024-10-08,FAIL_006356,2025-09-26,353.0,1,1,-5,718.89,1306.6,Control Panel
PM_013526,GEN_1361,2025-01-02,FAIL_006356,2025-09-26,267.0,1,0,8,983.73,1306.6,Control Panel
PM_013527,GEN_1361,2025-04-19,FAIL_006356,2025-09-26,160.0,1,0,14,707.9,1306.6,Control Panel
PM_013528,GEN_1361,2025-07-19,FAIL_006356,2025-09-26,69.0,1,1,7,460.22,1306.6,Control Panel
PM_013529,GEN_1361,2025-11-05,FAIL_006357,2025-12-15,40.0,1,0,8,728.68,1651.58,Cooling
PM_013530,GEN_1362,2023-03-25,FAIL_006360,2023-08-24,152.0,1,0,21,749.46,2307.32,Cooling
PM_013531,GEN_1362,2023-07-07,FAIL_006360,2023-08-24,48.0,1,1,3,651.51,2307.32,Cooling
PM_013532,GEN_1362,2023-10-10,FAIL_006361,2024-03-10,152.0,1,1,-3,577.53,1021.07,Cooling
PM_013533,GEN_1362,2024-01-31,FAIL_006361,2024-03-10,39.0,1,0,11,338.43,1021.07,Cooling
PM_013534,GEN_1362,2024-04-23,FAIL_006362,2024-11-21,212.0,1,1,-5,500.15,1710.52,Control Panel
PM_013535,GEN_1362,2024-07-31,FAIL_006362,2024-11-21,113.0,1,0,11,373.66,1710.52,Control Panel
PM_013536,GEN_1362,2024-10-23,FAIL_006362,2024-11-21,29.0,1,1,-1,790.33,1710.52,Control Panel
PM_013537,GEN_1362,2025-01-25,FAIL_006364,2025-02-25,31.0,1,1,0,249.44,866.7,Starter
PM_013538,GEN_1362,2025-04-24,FAIL_006365,2025-06-07,44.0,1,1,-5,634.31,709.23,Oil
PM_013539,GEN_1362,2025-07-29,FAIL_006366,2025-09-20,53.0,1,1,0,637.16,966.42,Alternator
PM_013540,GEN_1362,2025-11-03,,,,0,1,4,958.47,,
PM_013541,GEN_1363,2023-03-20,FAIL_006367,2024-10-22,582.0,1,1,1,660.03,1114.67,Fuel
PM_013542,GEN_1363,2023-07-29,FAIL_006367,2024-10-22,451.0,1,0,14,500.46,1114.67,Fuel
PM_013543,GEN_1363,2023-12-15,FAIL_006367,2024-10-22,312.0,1,0,20,753.24,1114.67,Fuel
PM_013544,GEN_1363,2024-03-31,FAIL_006367,2024-10-22,205.0,1,1,-5,509.51,1114.67,Fuel
PM_013545,GEN_1363,2024-08-20,FAIL_006367,2024-10-22,63.0,1,0,16,745.72,1114.67,Fuel
PM_013546,GEN_1363,2024-12-31,FAIL_006368,2025-10-19,292.0,1,0,8,1007.37,1066.63,Starter
PM_013547,GEN_1363,2025-05-18,FAIL_006368,2025-10-19,154.0,1,1,6,741.12,1066.63,Starter
PM_013548,GEN_1363,2025-09-12,FAIL_006368,2025-10-19,37.0,1,1,-1,626.32,1066.63,Starter
PM_013549,GEN_1364,2023-03-14,FAIL_006369,2023-06-24,102.0,1,1,-2,538.38,785.68,Control Panel
PM_013550,GEN_1364,2023-06-07,FAIL_006369,2023-06-24,17.0,1,1,-5,902.15,785.68,Control Panel
PM_013551,GEN_1364,2023-09-07,FAIL_006370,2024-04-09,215.0,1,1,-1,526.68,697.96,Battery
PM_013552,GEN_1364,2023-12-07,FAIL_006370,2024-04-09,124.0,1,1,0,326.99,697.96,Battery
PM_013553,GEN_1364,2024-03-20,FAIL_006370,2024-04-09,20.0,1,0,15,598.7,697.96,Battery
PM_013554,GEN_1364,2024-06-15,FAIL_006371,2025-10-28,500.0,1,0,8,528.05,1491.95,Oil
PM_013555,GEN_1364,2024-09-01,FAIL_006371,2025-10-28,422.0,1,1,-5,557.18,1491.95,Oil
PM_013556,GEN_1364,2024-11-27,FAIL_006371,2025-10-28,335.0,1,1,-5,812.89,1491.95,Oil
PM_013557,GEN_1364,2025-02-25,FAIL_006371,2025-10-28,245.0,1,1,2,849.08,1491.95,Oil
PM_013558,GEN_1364,2025-06-06,FAIL_006371,2025-10-28,144.0,1,1,1,465.15,1491.95,Oil
PM_013559,GEN_1364,2025-09-08,FAIL_006371,2025-10-28,50.0,1,0,9,578.06,1491.95,Oil
PM_013560,GEN_1364,2025-12-02,,,,0,1,-3,705.97,,
PM_013561,GEN_1365,2023-04-29,FAIL_006372,2025-03-01,672.0,1,1,0,664.1,1397.63,Oil
PM_013562,GEN_1365,2023-09-07,FAIL_006372,2025-03-01,541.0,1,0,14,498.67,1397.63,Oil
PM_013563,GEN_1365,2024-01-05,FAIL_006372,2025-03-01,421.0,1,0,9,252.33,1397.63,Oil
PM_013564,GEN_1365,2024-05-05,FAIL_006372,2025-03-01,300.0,1,1,-4,838.19,1397.63,Oil
PM_013565,GEN_1365,2024-09-02,FAIL_006372,2025-03-01,180.0,1,0,8,713.57,1397.63,Oil
PM_013566,GEN_1365,2025-01-09,FAIL_006372,2025-03-01,51.0,1,0,11,573.36,1397.63,Oil
PM_013567,GEN_1365,2025-05-11,FAIL_006373,2025-12-04,207.0,1,1,-3,467.17,1289.18,Alternator
PM_013568,GEN_1365,2025-09-22,FAIL_006373,2025-12-04,73.0,1,1,5,682.2,1289.18,Alternator
PM_013569,GEN_1366,2023-02-09,FAIL_006374,2023-06-18,129.0,1,1,0,611.19,370.96,Alternator
PM_013570,GEN_1366,2023-05-22,FAIL_006374,2023-06-18,27.0,1,0,16,566.21,370.96,Alternator
PM_013571,GEN_1366,2023-09-14,FAIL_006375,2024-05-17,246.0,1,0,15,534.89,1081.39,Alternator
PM_013572,GEN_1366,2023-12-20,FAIL_006375,2024-05-17,149.0,1,1,-1,319.61,1081.39,Alternator
PM_013573,GEN_1366,2024-03-12,FAIL_006375,2024-05-17,66.0,1,1,-5,985.44,1081.39,Alternator
PM_013574,GEN_1366,2024-06-23,FAIL_006376,2024-07-20,27.0,1,0,9,704.79,711.06,Oil
PM_013575,GEN_1366,2024-09-24,FAIL_006377,2024-11-22,59.0,1,1,2,547.85,1330.64,Cooling
PM_013576,GEN_1366,2024-12-30,FAIL_006378,2025-06-01,153.0,1,0,11,655.26,2090.51,Cooling
PM_013577,GEN_1366,2025-04-10,FAIL_006378,2025-06-01,52.0,1,0,8,1127.02,2090.51,Cooling
PM_013578,GEN_1366,2025-08-02,FAIL_006379,2025-10-01,60.0,1,0,16,367.04,1389.18,Battery
PM_013579,GEN_1366,2025-11-10,,,,0,0,8,645.05,,
PM_013580,GEN_1367,2023-01-28,FAIL_006380,2023-06-12,135.0,1,1,6,460.09,807.76,Cooling
PM_013581,GEN_1367,2023-05-04,FAIL_006380,2023-06-12,39.0,1,0,13,719.82,807.76,Cooling
PM_013582,GEN_1367,2023-08-09,FAIL_006381,2024-07-14,340.0,1,1,6,502.23,1036.17,Control Panel
PM_013583,GEN_1367,2023-11-16,FAIL_006381,2024-07-14,241.0,1,1,4,708.29,1036.17,Control Panel
PM_013584,GEN_1367,2024-02-23,FAIL_006381,2024-07-14,142.0,1,1,0,610.19,1036.17,Control Panel
PM_013585,GEN_1367,2024-06-16,FAIL_006381,2024-07-14,28.0,1,0,14,796.4,1036.17,Control Panel
PM_013586,GEN_1367,2024-09-19,FAIL_006382,2025-02-14,148.0,1,1,-3,656.75,2283.34,Control Panel
PM_013587,GEN_1367,2024-12-14,FAIL_006382,2025-02-14,62.0,1,1,-5,641.8,2283.34,Control Panel
PM_013588,GEN_1367,2025-03-21,FAIL_006383,2025-08-01,133.0,1,1,4,514.3,1466.99,Oil
PM_013589,GEN_1367,2025-07-07,FAIL_006383,2025-08-01,25.0,1,0,9,698.96,1466.99,Oil
PM_013590,GEN_1367,2025-11-07,,,,0,0,23,378.91,,
PM_013591,GEN_1368,2023-04-16,FAIL_006385,2024-01-31,290.0,1,1,-5,726.21,1575.38,Fuel
PM_013592,GEN_1368,2023-08-20,FAIL_006385,2024-01-31,164.0,1,1,-5,795.39,1575.38,Fuel
PM_013593,GEN_1368,2023-12-27,FAIL_006385,2024-01-31,35.0,1,1,3,681.91,1575.38,Fuel
PM_013594,GEN_1368,2024-04-26,FAIL_006386,2024-09-17,144.0,1,0,12,617.01,1333.68,Starter
PM_013595,GEN_1368,2024-08-24,FAIL_006386,2024-09-17,24.0,1,1,-3,404.64,1333.68,Starter
PM_013596,GEN_1368,2024-12-22,,,,0,1,6,548.49,,
PM_013597,GEN_1368,2025-05-06,,,,0,1,4,720.6,,
PM_013598,GEN_1368,2025-10-05,,,,0,0,20,728.15,,
PM_013599,GEN_1369,2023-04-19,FAIL_006389,2024-10-08,538.0,1,1,4,695.33,845.92,Oil
PM_013600,GEN_1369,2023-08-14,FAIL_006389,2024-10-08,421.0,1,1,1,607.48,845.92,Oil
PM_013601,GEN_1369,2023-12-14,FAIL_006389,2024-10-08,299.0,1,0,13,756.44,845.92,Oil
PM_013602,GEN_1369,2024-04-20,FAIL_006389,2024-10-08,171.0,1,0,17,426.72,845.92,Oil
PM_013603,GEN_1369,2024-08-30,FAIL_006389,2024-10-08,39.0,1,0,14,975.16,845.92,Oil
PM_013604,GEN_1369,2025-01-10,FAIL_006390,2025-11-21,315.0,1,1,5,417.71,1600.23,Alternator
PM_013605,GEN_1369,2025-05-17,FAIL_006390,2025-11-21,188.0,1,1,-2,619.11,1600.23,Alternator
PM_013606,GEN_1369,2025-09-08,FAIL_006390,2025-11-21,74.0,1,1,0,639.8,1600.23,Alternator
PM_013607,GEN_1370,2023-03-29,FAIL_006391,2023-04-27,29.0,1,0,11,734.58,1514.7,Cooling
PM_013608,GEN_1370,2023-06-30,FAIL_006392,2025-07-24,755.0,1,1,6,786.06,647.53,Cooling
PM_013609,GEN_1370,2023-09-24,FAIL_006392,2025-07-24,669.0,1,1,-1,715.78,647.53,Cooling
PM_013610,GEN_1370,2023-12-28,FAIL_006392,2025-07-24,574.0,1,0,11,822.0,647.53,Cooling
PM_013611,GEN_1370,2024-03-28,FAIL_006392,2025-07-24,483.0,1,1,-4,546.46,647.53,Cooling
PM_013612,GEN_1370,2024-07-02,FAIL_006392,2025-07-24,387.0,1,1,-4,631.84,647.53,Cooling
PM_013613,GEN_1370,2024-09-23,FAIL_006392,2025-07-24,304.0,1,1,-1,608.72,647.53,Cooling
PM_013614,GEN_1370,2024-12-22,FAIL_006392,2025-07-24,214.0,1,1,-5,675.03,647.53,Cooling
PM_013615,GEN_1370,2025-03-23,FAIL_006392,2025-07-24,123.0,1,1,-5,696.04,647.53,Cooling
PM_013616,GEN_1370,2025-07-03,FAIL_006392,2025-07-24,21.0,1,0,15,418.84,647.53,Cooling
PM_013617,GEN_1370,2025-10-01,FAIL_006393,2025-11-12,42.0,1,0,12,661.95,1189.75,Battery
PM_013618,GEN_1371,2023-02-05,FAIL_006394,2024-04-18,438.0,1,0,8,617.06,609.47,Battery
PM_013619,GEN_1371,2023-05-29,FAIL_006394,2024-04-18,325.0,1,0,18,644.64,609.47,Battery
PM_013620,GEN_1371,2023-09-09,FAIL_006394,2024-04-18,222.0,1,0,15,627.92,609.47,Battery
PM_013621,GEN_1371,2023-12-20,FAIL_006394,2024-04-18,120.0,1,1,6,398.27,609.47,Battery
PM_013622,GEN_1371,2024-03-22,FAIL_006394,2024-04-18,27.0,1,1,4,591.75,609.47,Battery
PM_013623,GEN_1371,2024-07-06,FAIL_006395,2025-02-25,234.0,1,0,25,699.18,878.77,Oil
PM_013624,GEN_1371,2024-10-26,FAIL_006395,2025-02-25,122.0,1,0,18,669.95,878.77,Oil
PM_013625,GEN_1371,2025-02-08,FAIL_006395,2025-02-25,17.0,1,0,26,696.24,878.77,Oil
PM_013626,GEN_1371,2025-06-01,FAIL_006398,2025-10-13,134.0,1,0,14,638.0,1834.3,Control Panel
PM_013627,GEN_1371,2025-09-12,FAIL_006398,2025-10-13,31.0,1,0,13,698.81,1834.3,Control Panel
PM_013628,GEN_1371,2025-12-11,,,,0,1,-2,649.2,,
PM_013629,GEN_1372,2023-01-08,FAIL_006399,2025-03-15,797.0,1,1,-4,675.43,855.81,Control Panel
PM_013630,GEN_1372,2023-05-09,FAIL_006399,2025-03-15,676.0,1,0,9,578.14,855.81,Control Panel
PM_013631,GEN_1372,2023-09-01,FAIL_006399,2025-03-15,561.0,1,1,3,638.3,855.81,Control Panel
PM_013632,GEN_1372,2024-01-14,FAIL_006399,2025-03-15,426.0,1,1,3,1029.31,855.81,Control Panel
PM_013633,GEN_1372,2024-05-29,FAIL_006399,2025-03-15,290.0,1,0,13,808.91,855.81,Control Panel
PM_013634,GEN_1372,2024-09-25,FAIL_006399,2025-03-15,171.0,1,1,-3,552.7,855.81,Control Panel
PM_013635,GEN_1372,2025-01-25,FAIL_006399,2025-03-15,49.0,1,0,9,620.38,855.81,Control Panel
PM_013636,GEN_1372,2025-06-09,,,,0,0,10,531.8,,
PM_013637,GEN_1372,2025-10-05,,,,0,1,1,540.69,,
PM_013638,GEN_1373,2023-03-21,FAIL_006400,2023-04-25,35.0,1,1,4,642.44,1320.52,Alternator
PM_013639,GEN_1373,2023-06-03,FAIL_006403,2023-07-27,54.0,1,1,-5,603.52,2384.87,Cooling
PM_013640,GEN_1373,2023-09-02,FAIL_006404,2025-02-23,540.0,1,1,1,641.91,1904.43,Control Panel
PM_013641,GEN_1373,2023-12-09,FAIL_006404,2025-02-23,442.0,1,1,0,916.43,1904.43,Control Panel
PM_013642,GEN_1373,2024-03-11,FAIL_006404,2025-02-23,349.0,1,1,6,729.98,1904.43,Control Panel
PM_013643,GEN_1373,2024-06-13,FAIL_006404,2025-02-23,255.0,1,0,14,930.86,1904.43,Control Panel
PM_013644,GEN_1373,2024-09-09,FAIL_006404,2025-02-23,167.0,1,0,9,762.32,1904.43,Control Panel
PM_013645,GEN_1373,2024-12-17,FAIL_006404,2025-02-23,68.0,1,0,8,623.31,1904.43,Control Panel
PM_013646,GEN_1373,2025-04-10,FAIL_006405,2025-05-18,38.0,1,0,26,737.29,1079.37,Alternator
PM_013647,GEN_1373,2025-07-19,FAIL_006408,2025-10-29,102.0,1,1,1,679.18,836.3,Cooling
PM_013648,GEN_1373,2025-10-08,FAIL_006408,2025-10-29,21.0,1,1,-5,784.9,836.3,Cooling
PM_013649,GEN_1373,2025-12-28,,,,0,1,-1,509.43,,
PM_013650,GEN_1374,2023-04-03,FAIL_006409,2023-05-18,45.0,1,1,-1,584.19,1516.58,Cooling
PM_013651,GEN_1374,2023-10-17,FAIL_006410,2023-12-26,70.0,1,0,14,427.59,1384.04,Control Panel
PM_013652,GEN_1374,2024-05-07,FAIL_006411,2024-07-22,76.0,1,0,23,519.67,1435.5,Oil
PM_013653,GEN_1374,2024-10-19,FAIL_006412,2025-06-23,247.0,1,1,-5,505.06,1849.92,Cooling
PM_013654,GEN_1374,2025-05-07,FAIL_006412,2025-06-23,47.0,1,0,24,405.03,1849.92,Cooling
PM_013655,GEN_1374,2025-11-16,,,,0,0,19,878.19,,
PM_013656,GEN_1375,2023-02-20,FAIL_006414,2023-03-10,18.0,1,1,1,747.23,1099.26,Oil
PM_013657,GEN_1375,2023-05-21,FAIL_006415,2024-01-06,230.0,1,1,-5,967.51,1219.53,Battery
PM_013658,GEN_1375,2023-09-03,FAIL_006415,2024-01-06,125.0,1,0,11,650.7,1219.53,Battery
PM_013659,GEN_1375,2023-11-30,FAIL_006415,2024-01-06,37.0,1,1,4,861.27,1219.53,Battery
PM_013660,GEN_1375,2024-03-03,FAIL_006416,2024-06-22,111.0,1,1,-5,618.47,1320.8,Fuel
PM_013661,GEN_1375,2024-05-20,FAIL_006416,2024-06-22,33.0,1,1,-2,597.59,1320.8,Fuel
PM_013662,GEN_1375,2024-08-23,,,,0,0,16,543.57,,
PM_013663,GEN_1375,2024-11-04,,,,0,1,-5,643.09,,
PM_013664,GEN_1375,2025-02-05,,,,0,1,-5,872.13,,
PM_013665,GEN_1375,2025-06-05,,,,0,0,19,645.9,,
PM_013666,GEN_1375,2025-09-05,,,,0,1,-5,767.64,,
PM_013667,GEN_1375,2025-12-12,,,,0,0,9,571.77,,
PM_013668,GEN_1376,2023-01-21,FAIL_006417,2023-02-02,12.0,1,1,5,718.22,1808.97,Cooling
PM_013669,GEN_1376,2023-04-18,FAIL_006418,2023-06-10,53.0,1,1,-4,523.59,1174.0,Starter
PM_013670,GEN_1376,2023-07-17,FAIL_006419,2023-11-15,121.0,1,1,3,709.29,772.61,Control Panel
PM_013671,GEN_1376,2023-10-05,FAIL_006419,2023-11-15,41.0,1,1,-4,1009.67,772.61,Control Panel
PM_013672,GEN_1376,2024-01-28,FAIL_006420,2024-07-03,157.0,1,0,21,889.19,1581.66,Oil
PM_013673,GEN_1376,2024-05-18,FAIL_006420,2024-07-03,46.0,1,0,9,490.16,1581.66,Oil
PM_013674,GEN_1376,2024-08-24,FAIL_006421,2024-09-19,26.0,1,0,10,401.92,821.05,Starter
PM_013675,GEN_1376,2024-12-18,FAIL_006422,2025-05-17,150.0,1,0,32,578.5,1226.62,Alternator
PM_013676,GEN_1376,2025-03-04,FAIL_006422,2025-05-17,74.0,1,1,-5,760.35,1226.62,Alternator
PM_013677,GEN_1376,2025-06-24,FAIL_006423,2025-07-06,12.0,1,0,12,603.16,634.46,Cooling
PM_013678,GEN_1376,2025-10-03,FAIL_006425,2025-11-01,29.0,1,1,7,746.15,1730.38,Battery
PM_013679,GEN_1376,2025-12-31,,,,0,1,3,718.2,,
PM_013680,GEN_1377,2023-01-05,FAIL_006426,2023-08-22,229.0,1,1,-5,808.32,978.48,Battery
PM_013681,GEN_1377,2023-04-20,FAIL_006426,2023-08-22,124.0,1,0,15,573.97,978.48,Battery
PM_013682,GEN_1377,2023-07-16,FAIL_006426,2023-08-22,37.0,1,1,6,511.29,978.48,Battery
PM_013683,GEN_1377,2023-10-14,FAIL_006427,2023-12-10,57.0,1,1,3,686.44,955.87,Starter
PM_013684,GEN_1377,2024-01-26,FAIL_006428,2024-07-13,169.0,1,1,6,526.18,1858.23,Oil
PM_013685,GEN_1377,2024-05-25,FAIL_006428,2024-07-13,49.0,1,0,21,269.85,1858.23,Oil
PM_013686,GEN_1377,2024-09-06,,,,0,0,8,645.37,,
PM_013687,GEN_1377,2024-12-03,,,,0,1,-2,395.1,,
PM_013688,GEN_1377,2025-03-05,,,,0,1,7,676.91,,
PM_013689,GEN_1377,2025-05-29,,,,0,1,-3,828.14,,
PM_013690,GEN_1377,2025-08-27,,,,0,1,5,736.19,,
PM_013691,GEN_1377,2025-11-24,,,,0,1,-4,897.75,,
PM_013692,GEN_1378,2023-01-19,FAIL_006429,2023-08-06,199.0,1,1,4,703.24,1472.06,Starter
PM_013693,GEN_1378,2023-04-16,FAIL_006429,2023-08-06,112.0,1,1,4,782.44,1472.06,Starter
PM_013694,GEN_1378,2023-07-06,FAIL_006429,2023-08-06,31.0,1,1,-5,587.68,1472.06,Starter
PM_013695,GEN_1378,2023-10-15,FAIL_006430,2023-11-22,38.0,1,1,2,579.68,2200.18,Fuel
PM_013696,GEN_1378,2024-01-02,FAIL_006432,2024-01-31,29.0,1,1,-2,396.37,806.46,Control Panel
PM_013697,GEN_1378,2024-04-11,FAIL_006435,2024-06-13,63.0,1,0,16,526.97,685.45,Battery
PM_013698,GEN_1378,2024-07-09,FAIL_006436,2024-08-17,39.0,1,1,2,558.53,937.41,Alternator
