pm_event_id,asset_id,scheduled_date,completed_date,pm_date,pm_type,status,delay_days,ontime_flag,priority,labor_hours,labor_cost,material_cost,other_costs,total_cost,age_years_at_pm,region,environment_type,model
PM_017077,GEN_1717,2023-06-16,2023-06-19,2023-06-19,Quarterly Service,Completed,3,1,High,6.09,546.96,178.63,88.62,814.21,7.36,South,Rural,KOH-400
PM_017078,GEN_1717,2023-09-29,2023-10-02,2023-10-02,Routine Inspection,Completed,3,1,High,5.96,414.36,25.0,52.76,492.12,7.65,South,Rural,KOH-400
PM_017079,GEN_1717,2023-12-27,2023-12-29,2023-12-29,Oil & Filter,Completed,2,1,High,5.62,359.82,61.6,26.63,448.05,7.89,South,Rural,KOH-400
PM_017080,GEN_1717,2024-03-29,2024-04-08,2024-04-08,Oil & Filter,Completed,10,0,High,5.26,382.33,141.46,38.12,561.91,8.16,South,Rural,KOH-400
PM_017081,GEN_1717,2024-07-15,2024-08-08,2024-08-08,Quarterly Service,Completed,24,0,High,2.96,247.57,127.53,49.31,424.41,8.5,South,Rural,KOH-400
PM_017082,GEN_1717,2024-11-04,2024-10-30,2024-10-30,Quarterly Service,Completed,-5,1,High,2.99,207.23,212.61,49.73,469.57,8.73,South,Rural,KOH-400
PM_017083,GEN_1717,2025-01-28,2025-01-23,2025-01-23,Quarterly Service,Completed,-5,1,High,7.68,458.53,25.0,43.03,526.56,8.96,South,Rural,KOH-400
PM_017084,GEN_1717,2025-04-24,2025-05-07,2025-05-07,Oil & Filter,Completed,13,0,High,7.5,577.47,64.89,47.73,690.09,9.24,South,Rural,KOH-400
PM_017085,GEN_1717,2025-08-01,2025-07-27,2025-07-27,Load Bank Test,Completed,-5,1,High,5.51,345.7,25.0,28.3,399.0,9.46,South,Rural,KOH-400
PM_017086,GEN_1717,2025-10-31,2025-11-08,2025-11-08,Oil & Filter,Completed,8,0,High,6.75,432.8,121.74,1.62,556.16,9.75,South,Rural,KOH-400
PM_017087,GEN_1718,2023-03-23,2023-04-11,2023-04-11,Oil & Filter,Completed,19,0,Normal,2.95,272.13,280.14,77.09,629.36,6.22,North,Hot-Dry,CUM-500
PM_017088,GEN_1718,2023-08-21,2023-09-01,2023-09-01,Quarterly Service,Completed,11,0,Normal,4.86,313.67,249.82,3.66,567.15,6.61,North,Hot-Dry,CUM-500
PM_017089,GEN_1718,2024-01-05,2024-01-22,2024-01-22,Routine Inspection,Completed,17,0,Normal,4.2,317.0,284.5,43.79,645.29,7.01,North,Hot-Dry,CUM-500
PM_017090,GEN_1718,2024-05-27,2024-06-10,2024-06-10,Load Bank Test,Completed,14,0,Normal,4.96,369.03,283.04,20.03,672.1,7.39,North,Hot-Dry,CUM-500
PM_017091,GEN_1718,2024-10-19,2024-10-20,2024-10-20,Load Bank Test,Completed,1,1,Normal,5.67,461.39,49.56,39.72,550.67,7.75,North,Hot-Dry,CUM-500
PM_017092,GEN_1718,2025-02-14,2025-02-23,2025-02-23,Routine Inspection,Completed,9,0,Normal,4.82,373.97,129.08,35.78,538.83,8.1,North,Hot-Dry,CUM-500
PM_017093,GEN_1718,2025-06-29,2025-07-03,2025-07-03,Routine Inspection,Completed,4,1,Normal,6.82,402.2,141.37,45.24,588.81,8.45,North,Hot-Dry,CUM-500
PM_017094,GEN_1718,2025-10-27,2025-11-05,2025-11-05,Load Bank Test,Completed,9,0,Normal,6.1,367.49,209.53,61.21,638.23,8.79,North,Hot-Dry,CUM-500
PM_017095,GEN_1719,2023-02-04,2023-02-09,2023-02-09,Oil & Filter,Completed,5,1,Normal,5.76,331.81,156.23,1.68,489.72,0.1,East,Hot-Dry,CAT-450
PM_017096,GEN_1719,2023-06-09,2023-06-04,2023-06-04,Load Bank Test,Completed,-5,1,Normal,10.01,780.65,189.49,28.77,998.91,0.1,East,Hot-Dry,CAT-450
PM_017097,GEN_1719,2023-09-28,2023-10-10,2023-10-10,Quarterly Service,Completed,12,0,Normal,3.3,234.26,347.78,60.61,642.65,0.1,East,Hot-Dry,CAT-450
PM_017098,GEN_1719,2024-02-03,2024-02-13,2024-02-13,Load Bank Test,Completed,10,0,Normal,4.58,407.53,236.89,40.7,685.12,0.23,East,Hot-Dry,CAT-450
PM_017099,GEN_1719,2024-06-13,2024-06-08,2024-06-08,Quarterly Service,Completed,-5,1,Normal,7.42,579.62,264.44,48.04,892.1,0.54,East,Hot-Dry,CAT-450
PM_017100,GEN_1719,2024-10-06,2024-10-12,2024-10-12,Oil & Filter,Completed,6,1,Normal,3.76,267.16,241.07,14.93,523.16,0.89,East,Hot-Dry,CAT-450
PM_017101,GEN_1719,2025-02-16,2025-02-15,2025-02-15,Quarterly Service,Completed,-1,1,Normal,7.25,590.49,308.41,50.71,949.61,1.23,East,Hot-Dry,CAT-450
PM_017102,GEN_1719,2025-06-09,2025-06-21,2025-06-21,Quarterly Service,Completed,12,0,Normal,8.31,669.98,195.36,8.49,873.83,1.58,East,Hot-Dry,CAT-450
PM_017103,GEN_1719,2025-10-16,2025-10-21,2025-10-21,Routine Inspection,Completed,5,1,Normal,8.93,632.58,258.56,93.44,984.58,1.91,East,Hot-Dry,CAT-450
PM_017104,GEN_1720,2023-03-02,2023-02-25,2023-02-25,Routine Inspection,Completed,-5,1,High,7.51,473.8,187.6,0.0,661.4,8.12,West,Urban,CAT-450
PM_017105,GEN_1720,2023-07-02,2023-07-02,2023-07-02,Oil & Filter,Completed,0,1,High,5.38,312.75,316.77,0.0,629.52,8.47,West,Urban,CAT-450
PM_017106,GEN_1720,2023-10-29,2023-10-24,2023-10-24,Load Bank Test,Completed,-5,1,High,5.81,461.06,211.28,4.15,676.49,8.78,West,Urban,CAT-450
PM_017107,GEN_1720,2024-02-25,2024-03-15,2024-03-15,Quarterly Service,Completed,19,0,High,8.16,504.04,203.04,1.59,708.67,9.17,West,Urban,CAT-450
PM_017108,GEN_1720,2024-07-25,2024-08-15,2024-08-15,Routine Inspection,Completed,21,0,High,2.05,129.6,332.94,57.38,519.92,9.59,West,Urban,CAT-450
PM_017109,GEN_1720,2024-12-23,2024-12-18,2024-12-18,Oil & Filter,Completed,-5,1,High,3.23,178.45,101.1,17.48,297.03,9.93,West,Urban,CAT-450
PM_017110,GEN_1720,2025-04-12,2025-04-11,2025-04-11,Quarterly Service,Completed,-1,1,High,5.17,338.05,118.85,57.34,514.24,10.24,West,Urban,CAT-450
PM_017111,GEN_1720,2025-07-28,2025-07-28,2025-07-28,Oil & Filter,Completed,0,1,High,9.28,667.68,25.0,61.28,753.96,10.54,West,Urban,CAT-450
PM_017112,GEN_1720,2025-11-28,2025-12-04,2025-12-04,Oil & Filter,Completed,6,1,High,5.39,344.4,260.25,47.65,652.3,10.89,West,Urban,CAT-450
PM_017113,GEN_1721,2023-03-13,2023-03-15,2023-03-15,Oil & Filter,Completed,2,1,High,6.17,431.05,354.57,52.39,838.01,7.09,South,Rural,KOH-400
PM_017114,GEN_1721,2023-06-02,2023-06-21,2023-06-21,Load Bank Test,Completed,19,0,High,6.66,414.66,158.52,89.34,662.52,7.36,South,Rural,KOH-400
PM_017115,GEN_1721,2023-09-22,2023-09-28,2023-09-28,Oil & Filter,Completed,6,1,High,6.0,375.07,85.34,71.22,531.63,7.63,South,Rural,KOH-400
PM_017116,GEN_1721,2024-01-01,2023-12-27,2023-12-27,Quarterly Service,Completed,-5,1,High,5.59,440.38,209.59,7.39,657.36,7.87,South,Rural,KOH-400
PM_017117,GEN_1721,2024-03-23,2024-03-18,2024-03-18,Oil & Filter,Completed,-5,1,High,6.05,557.75,264.01,0.0,821.76,8.1,South,Rural,KOH-400
PM_017118,GEN_1721,2024-06-13,2024-06-16,2024-06-16,Routine Inspection,Completed,3,1,High,4.45,404.76,141.63,60.33,606.72,8.34,South,Rural,KOH-400
PM_017119,GEN_1721,2024-09-12,2024-09-10,2024-09-10,Load Bank Test,Completed,-2,1,High,4.4,344.5,25.0,24.65,394.15,8.58,South,Rural,KOH-400
PM_017120,GEN_1721,2024-12-21,2025-01-01,2025-01-01,Quarterly Service,Completed,11,0,High,2.7,229.78,149.9,11.66,391.34,8.89,South,Rural,KOH-400
PM_017121,GEN_1721,2025-04-05,2025-04-02,2025-04-02,Oil & Filter,Completed,-3,1,High,4.02,241.81,191.81,34.03,467.65,9.14,South,Rural,KOH-400
PM_017122,GEN_1721,2025-06-19,2025-06-17,2025-06-17,Routine Inspection,Completed,-2,1,High,5.62,348.19,186.44,38.05,572.68,9.35,South,Rural,KOH-400
PM_017123,GEN_1721,2025-09-07,2025-09-09,2025-09-09,Load Bank Test,Completed,2,1,High,5.99,489.76,215.0,31.36,736.12,9.58,South,Rural,KOH-400
PM_017124,GEN_1721,2025-12-01,2025-12-20,2025-12-20,Routine Inspection,Completed,19,0,High,4.32,312.53,253.78,50.8,617.11,9.86,South,Rural,KOH-400
PM_017125,GEN_1722,2023-03-30,2023-04-04,2023-04-04,Load Bank Test,Completed,5,1,High,6.31,451.09,114.96,32.31,598.36,1.2,East,Hot-Dry,GENX-550
PM_017126,GEN_1722,2023-07-12,2023-07-08,2023-07-08,Oil & Filter,Completed,-4,1,High,4.49,358.83,345.7,49.32,753.85,1.46,East,Hot-Dry,GENX-550
PM_017127,GEN_1722,2023-09-30,2023-09-30,2023-09-30,Routine Inspection,Completed,0,1,High,5.27,372.25,141.52,30.26,544.03,1.69,East,Hot-Dry,GENX-550
PM_017128,GEN_1722,2024-01-03,2024-01-06,2024-01-06,Quarterly Service,Completed,3,1,High,5.89,392.13,122.8,57.03,571.96,1.96,East,Hot-Dry,GENX-550
PM_017129,GEN_1722,2024-04-03,2024-04-12,2024-04-12,Load Bank Test,Completed,9,0,High,5.93,477.92,46.79,31.01,555.72,2.23,East,Hot-Dry,GENX-550
PM_017130,GEN_1722,2024-07-21,2024-07-20,2024-07-20,Oil & Filter,Completed,-1,1,High,3.14,296.58,108.61,82.24,487.43,2.5,East,Hot-Dry,GENX-550
PM_017131,GEN_1722,2024-10-06,2024-10-12,2024-10-12,Routine Inspection,Completed,6,1,High,3.21,303.09,312.37,57.82,673.28,2.73,East,Hot-Dry,GENX-550
PM_017132,GEN_1722,2025-01-14,2025-02-06,2025-02-06,Routine Inspection,Completed,23,0,High,5.24,327.73,25.0,10.79,363.52,3.05,East,Hot-Dry,GENX-550
PM_017133,GEN_1722,2025-05-04,2025-05-08,2025-05-08,Quarterly Service,Completed,4,1,High,3.09,197.49,215.83,33.48,446.8,3.3,East,Hot-Dry,GENX-550
PM_017134,GEN_1722,2025-07-30,2025-07-25,2025-07-25,Routine Inspection,Completed,-5,1,High,7.24,656.47,247.2,21.28,924.95,3.51,East,Hot-Dry,GENX-550
PM_017135,GEN_1722,2025-10-20,2025-10-29,2025-10-29,Oil & Filter,Completed,9,0,High,6.13,504.14,258.87,15.37,778.38,3.77,East,Hot-Dry,GENX-550
PM_017136,GEN_1723,2023-02-18,2023-02-17,2023-02-17,Routine Inspection,Completed,-1,1,Normal,7.24,533.65,169.91,31.32,734.88,7.81,West,Cold,CAT-450
PM_017137,GEN_1723,2023-06-06,2023-06-14,2023-06-14,Quarterly Service,Completed,8,0,Normal,3.02,240.65,57.48,18.26,316.39,8.13,West,Cold,CAT-450
PM_017138,GEN_1723,2023-10-09,2023-10-26,2023-10-26,Load Bank Test,Completed,17,0,Normal,4.21,379.45,296.34,0.0,675.79,8.5,West,Cold,CAT-450
PM_017139,GEN_1723,2024-02-28,2024-03-31,2024-03-31,Routine Inspection,Completed,32,0,Normal,6.53,544.47,25.0,36.48,605.95,8.93,West,Cold,CAT-450
PM_017140,GEN_1723,2024-07-26,2024-07-21,2024-07-21,Oil & Filter,Completed,-5,1,Normal,6.09,429.52,394.86,37.93,862.31,9.23,West,Cold,CAT-450
PM_017141,GEN_1723,2024-11-14,2024-11-09,2024-11-09,Quarterly Service,Completed,-5,1,Normal,5.06,377.57,61.58,59.78,498.93,9.54,West,Cold,CAT-450
PM_017142,GEN_1723,2025-03-10,2025-03-13,2025-03-13,Quarterly Service,Completed,3,1,Normal,6.04,458.74,152.34,102.99,714.07,9.88,West,Cold,CAT-450
PM_017143,GEN_1723,2025-07-12,2025-07-17,2025-07-17,Oil & Filter,Completed,5,1,Normal,3.01,285.24,150.04,26.21,461.49,10.22,West,Cold,CAT-450
PM_017144,GEN_1723,2025-11-09,2025-11-04,2025-11-04,Quarterly Service,Completed,-5,1,Normal,5.89,423.92,102.17,21.77,547.86,10.52,West,Cold,CAT-450
PM_017145,GEN_1724,2023-03-13,2023-03-20,2023-03-20,Oil & Filter,Completed,7,1,Normal,3.38,232.8,238.74,18.67,490.21,4.05,North,Hot-Dry,KOH-400
PM_017146,GEN_1724,2023-06-09,2023-06-04,2023-06-04,Routine Inspection,Completed,-5,1,Normal,7.02,637.46,203.59,7.34,848.39,4.25,North,Hot-Dry,KOH-400
PM_017147,GEN_1724,2023-09-07,2023-09-08,2023-09-08,Oil & Filter,Completed,1,1,Normal,7.1,474.86,67.33,21.89,564.08,4.52,North,Hot-Dry,KOH-400
PM_017148,GEN_1724,2023-11-27,2023-11-27,2023-11-27,Load Bank Test,Completed,0,1,Normal,5.54,331.07,172.43,94.17,597.67,4.74,North,Hot-Dry,KOH-400
PM_017149,GEN_1724,2024-02-23,2024-02-18,2024-02-18,Oil & Filter,Completed,-5,1,Normal,6.89,607.88,225.04,0.0,832.92,4.96,North,Hot-Dry,KOH-400
PM_017150,GEN_1724,2024-05-18,2024-05-20,2024-05-20,Load Bank Test,Completed,2,1,Normal,4.84,283.7,141.84,0.0,425.54,5.22,North,Hot-Dry,KOH-400
PM_017151,GEN_1724,2024-08-06,2024-08-07,2024-08-07,Load Bank Test,Completed,1,1,Normal,6.83,642.13,186.73,22.78,851.64,5.43,North,Hot-Dry,KOH-400
PM_017152,GEN_1724,2024-11-04,2024-11-22,2024-11-22,Load Bank Test,Completed,18,0,Normal,5.58,489.29,287.83,67.89,845.01,5.72,North,Hot-Dry,KOH-400
PM_017153,GEN_1724,2025-03-04,2025-03-07,2025-03-07,Load Bank Test,Completed,3,1,Normal,6.33,544.86,235.0,52.81,832.67,6.01,North,Hot-Dry,KOH-400
PM_017154,GEN_1724,2025-06-01,2025-05-27,2025-05-27,Oil & Filter,Completed,-5,1,Normal,5.63,502.49,293.3,44.18,839.97,6.23,North,Hot-Dry,KOH-400
PM_017155,GEN_1724,2025-08-24,2025-08-25,2025-08-25,Load Bank Test,Completed,1,1,Normal,5.79,419.53,132.39,34.08,586.0,6.48,North,Hot-Dry,KOH-400
PM_017156,GEN_1724,2025-11-13,2025-11-16,2025-11-16,Oil & Filter,Completed,3,1,Normal,5.88,466.39,91.28,14.76,572.43,6.71,North,Hot-Dry,KOH-400
PM_017157,GEN_1725,2023-02-10,2023-02-19,2023-02-19,Quarterly Service,Completed,9,0,High,8.43,519.4,84.6,20.46,624.46,0.1,Central,Urban,MTU-480
PM_017158,GEN_1725,2023-06-27,2023-06-23,2023-06-23,Routine Inspection,Completed,-4,1,High,4.49,290.12,135.29,50.89,476.3,0.1,Central,Urban,MTU-480
PM_017159,GEN_1725,2023-10-27,2023-10-22,2023-10-22,Routine Inspection,Completed,-5,1,High,5.94,540.03,200.32,30.11,770.46,0.1,Central,Urban,MTU-480
PM_017160,GEN_1725,2024-02-19,2024-02-14,2024-02-14,Quarterly Service,Completed,-5,1,High,8.52,694.19,161.03,11.47,866.69,0.1,Central,Urban,MTU-480
PM_017161,GEN_1725,2024-06-17,2024-06-25,2024-06-25,Oil & Filter,Completed,8,0,High,5.31,441.39,210.01,10.54,661.94,0.1,Central,Urban,MTU-480
PM_017162,GEN_1725,2024-10-20,2024-10-15,2024-10-15,Routine Inspection,Completed,-5,1,High,7.07,647.05,37.5,40.13,724.68,0.33,Central,Urban,MTU-480
PM_017163,GEN_1725,2025-02-19,2025-02-19,2025-02-19,Quarterly Service,Completed,0,1,High,3.77,288.65,180.57,11.85,481.07,0.68,Central,Urban,MTU-480
PM_017164,GEN_1725,2025-06-18,2025-06-13,2025-06-13,Oil & Filter,Completed,-5,1,High,4.42,259.57,61.33,0.56,321.46,0.99,Central,Urban,MTU-480
PM_017165,GEN_1725,2025-10-19,2025-10-26,2025-10-26,Load Bank Test,Completed,7,1,High,4.21,259.56,71.65,9.86,341.07,1.36,Central,Urban,MTU-480
PM_017166,GEN_1726,2023-04-03,2023-04-17,2023-04-17,Quarterly Service,Completed,14,0,High,6.83,510.81,91.69,26.86,629.36,3.82,South,Urban,KOH-400
PM_017167,GEN_1726,2023-08-13,2023-08-08,2023-08-08,Load Bank Test,Completed,-5,1,High,8.33,713.94,265.79,29.02,1008.75,4.13,South,Urban,KOH-400
PM_017168,GEN_1726,2023-12-04,2023-11-29,2023-11-29,Oil & Filter,Completed,-5,1,High,7.81,682.55,98.4,0.0,780.95,4.44,South,Urban,KOH-400
PM_017169,GEN_1726,2024-03-16,2024-03-25,2024-03-25,Routine Inspection,Completed,9,0,High,7.66,714.91,199.77,44.62,959.3,4.76,South,Urban,KOH-400
PM_017170,GEN_1726,2024-07-19,2024-07-20,2024-07-20,Load Bank Test,Completed,1,1,High,3.64,317.85,104.8,4.25,426.9,5.08,South,Urban,KOH-400
PM_017171,GEN_1726,2024-11-14,2024-11-16,2024-11-16,Quarterly Service,Completed,2,1,High,8.76,747.42,145.54,46.59,939.55,5.41,South,Urban,KOH-400
PM_017172,GEN_1726,2025-03-05,2025-03-07,2025-03-07,Routine Inspection,Completed,2,1,High,2.95,237.01,225.17,62.8,524.98,5.71,South,Urban,KOH-400
PM_017173,GEN_1726,2025-06-29,2025-07-04,2025-07-04,Load Bank Test,Completed,5,1,High,6.62,367.06,239.73,21.59,628.38,6.04,South,Urban,KOH-400
PM_017174,GEN_1726,2025-11-05,2025-11-08,2025-11-08,Quarterly Service,Completed,3,1,High,6.53,589.74,200.08,45.29,835.11,6.38,South,Urban,KOH-400
PM_017175,GEN_1727,2023-03-12,2023-03-07,2023-03-07,Oil & Filter,Completed,-5,1,Normal,5.84,432.46,25.0,0.03,457.49,2.98,Central,Urban,GENX-550
PM_017176,GEN_1727,2023-07-13,2023-07-16,2023-07-16,Oil & Filter,Completed,3,1,Normal,8.13,715.97,221.77,51.8,989.54,3.34,Central,Urban,GENX-550
PM_017177,GEN_1727,2023-11-13,2023-12-05,2023-12-05,Routine Inspection,Completed,22,0,Normal,3.24,242.57,53.8,0.0,296.37,3.73,Central,Urban,GENX-550
PM_017178,GEN_1727,2024-03-30,2024-03-25,2024-03-25,Routine Inspection,Completed,-5,1,Normal,3.24,231.17,326.27,29.26,586.7,4.03,Central,Urban,GENX-550
PM_017179,GEN_1727,2024-07-20,2024-07-25,2024-07-25,Load Bank Test,Completed,5,1,Normal,6.99,591.72,43.94,27.67,663.33,4.36,Central,Urban,GENX-550
PM_017180,GEN_1727,2024-11-13,2024-11-11,2024-11-11,Load Bank Test,Completed,-2,1,Normal,5.34,441.92,163.45,8.78,614.15,4.66,Central,Urban,GENX-550
PM_017181,GEN_1727,2025-03-08,2025-03-09,2025-03-09,Routine Inspection,Completed,1,1,Normal,3.96,268.86,110.66,23.83,403.35,4.99,Central,Urban,GENX-550
PM_017182,GEN_1727,2025-07-08,2025-07-11,2025-07-11,Routine Inspection,Completed,3,1,Normal,5.75,343.9,266.7,11.38,621.98,5.33,Central,Urban,GENX-550
PM_017183,GEN_1727,2025-11-14,2025-12-01,2025-12-01,Load Bank Test,Completed,17,0,Normal,4.87,288.78,115.67,4.38,408.83,5.72,Central,Urban,GENX-550
PM_017184,GEN_1728,2023-03-06,2023-03-21,2023-03-21,Load Bank Test,Completed,15,0,High,2.79,199.67,304.09,43.51,547.27,3.34,West,Hot-Dry,GENX-550
PM_017185,GEN_1728,2023-06-19,2023-06-20,2023-06-20,Oil & Filter,Completed,1,1,High,2.71,210.6,283.54,18.1,512.24,3.59,West,Hot-Dry,GENX-550
PM_017186,GEN_1728,2023-09-29,2023-10-05,2023-10-05,Quarterly Service,Completed,6,1,High,6.46,534.57,189.42,0.45,724.44,3.89,West,Hot-Dry,GENX-550
PM_017187,GEN_1728,2024-01-14,2024-01-27,2024-01-27,Routine Inspection,Completed,13,0,High,4.43,261.95,353.91,32.85,648.71,4.2,West,Hot-Dry,GENX-550
PM_017188,GEN_1728,2024-04-27,2024-04-22,2024-04-22,Load Bank Test,Completed,-5,1,High,4.59,363.33,135.1,55.78,554.21,4.43,West,Hot-Dry,GENX-550
PM_017189,GEN_1728,2024-07-31,2024-08-01,2024-08-01,Load Bank Test,Completed,1,1,High,7.27,617.11,154.54,61.52,833.17,4.71,West,Hot-Dry,GENX-550
PM_017190,GEN_1728,2024-10-19,2024-11-03,2024-11-03,Routine Inspection,Completed,15,0,High,3.69,285.35,248.18,58.66,592.19,4.97,West,Hot-Dry,GENX-550
PM_017191,GEN_1728,2025-02-09,2025-02-04,2025-02-04,Load Bank Test,Completed,-5,1,High,4.25,259.61,295.86,25.69,581.16,5.22,West,Hot-Dry,GENX-550
PM_017192,GEN_1728,2025-05-09,2025-05-06,2025-05-06,Oil & Filter,Completed,-3,1,High,6.93,451.9,247.55,29.8,729.25,5.47,West,Hot-Dry,GENX-550
PM_017193,GEN_1728,2025-08-11,2025-08-11,2025-08-11,Oil & Filter,Completed,0,1,High,5.84,447.58,246.04,48.74,742.36,5.74,West,Hot-Dry,GENX-550
PM_017194,GEN_1728,2025-11-12,2025-11-07,2025-11-07,Load Bank Test,Completed,-5,1,High,5.39,498.59,242.16,78.7,819.45,5.98,West,Hot-Dry,GENX-550
PM_017195,GEN_1729,2023-03-01,2023-03-01,2023-03-01,Load Bank Test,Completed,0,1,Normal,3.84,281.4,185.75,48.56,515.71,7.57,North,Coastal,KOH-400
PM_017196,GEN_1729,2023-06-04,2023-06-07,2023-06-07,Routine Inspection,Completed,3,1,Normal,5.4,364.38,371.38,32.42,768.18,7.84,North,Coastal,KOH-400
PM_017197,GEN_1729,2023-08-28,2023-08-26,2023-08-26,Load Bank Test,Completed,-2,1,Normal,6.2,486.92,205.74,14.61,707.27,8.06,North,Coastal,KOH-400
PM_017198,GEN_1729,2023-11-26,2023-12-02,2023-12-02,Quarterly Service,Completed,6,1,Normal,5.64,487.86,45.96,0.0,533.82,8.33,North,Coastal,KOH-400
PM_017199,GEN_1729,2024-02-24,2024-03-14,2024-03-14,Load Bank Test,Completed,19,0,Normal,6.02,532.03,129.4,24.57,686.0,8.61,North,Coastal,KOH-400
PM_017200,GEN_1729,2024-06-17,2024-06-27,2024-06-27,Load Bank Test,Completed,10,0,Normal,6.31,476.2,260.68,1.43,738.31,8.9,North,Coastal,KOH-400
PM_017201,GEN_1729,2024-09-26,2024-10-17,2024-10-17,Load Bank Test,Completed,21,0,Normal,4.5,404.48,224.06,34.12,662.66,9.2,North,Coastal,KOH-400
PM_017202,GEN_1729,2025-01-07,2025-01-31,2025-01-31,Routine Inspection,Completed,24,0,Normal,5.04,458.19,133.41,46.63,638.23,9.49,North,Coastal,KOH-400
PM_017203,GEN_1729,2025-05-07,2025-06-01,2025-06-01,Oil & Filter,Completed,25,0,Normal,6.35,506.86,316.31,43.63,866.8,9.83,North,Coastal,KOH-400
PM_017204,GEN_1729,2025-08-31,2025-09-04,2025-09-04,Quarterly Service,Completed,4,1,Normal,2.57,166.17,150.35,36.16,352.68,10.09,North,Coastal,KOH-400
PM_017205,GEN_1729,2025-11-27,2025-12-13,2025-12-13,Load Bank Test,Completed,16,0,Normal,6.94,550.64,76.29,18.52,645.45,10.36,North,Coastal,KOH-400
PM_017206,GEN_1730,2023-03-05,2023-03-19,2023-03-19,Routine Inspection,Completed,14,0,High,5.02,415.23,180.81,30.34,626.38,2.74,East,Hot-Dry,MTU-480
PM_017207,GEN_1730,2023-09-05,2023-09-16,2023-09-16,Load Bank Test,Completed,11,0,High,5.11,455.14,312.59,89.39,857.12,3.24,East,Hot-Dry,MTU-480
PM_017208,GEN_1730,2024-03-06,2024-03-01,2024-03-01,Load Bank Test,Completed,-5,1,High,7.09,401.84,230.67,54.52,687.03,3.69,East,Hot-Dry,MTU-480
PM_017209,GEN_1730,2024-08-22,2024-08-24,2024-08-24,Quarterly Service,Completed,2,1,High,5.84,339.63,298.62,29.14,667.39,4.18,East,Hot-Dry,MTU-480
PM_017210,GEN_1730,2025-02-14,2025-03-01,2025-03-01,Oil & Filter,Completed,15,0,High,5.58,501.59,71.78,66.14,639.51,4.69,East,Hot-Dry,MTU-480
PM_017211,GEN_1730,2025-08-17,2025-09-03,2025-09-03,Quarterly Service,Completed,17,0,High,2.27,159.99,170.55,62.78,393.32,5.2,East,Hot-Dry,MTU-480
PM_017212,GEN_1731,2023-03-17,2023-03-25,2023-03-25,Quarterly Service,Completed,8,0,Normal,9.09,757.83,25.0,30.14,812.97,6.82,North,Hot-Dry,KOH-400
PM_017213,GEN_1731,2023-06-26,2023-07-12,2023-07-12,Load Bank Test,Completed,16,0,Normal,3.74,323.45,233.24,7.91,564.6,7.12,North,Hot-Dry,KOH-400
PM_017214,GEN_1731,2023-10-22,2023-10-22,2023-10-22,Oil & Filter,Completed,0,1,Normal,6.87,522.7,343.77,41.01,907.48,7.4,North,Hot-Dry,KOH-400
PM_017215,GEN_1731,2024-01-27,2024-01-22,2024-01-22,Load Bank Test,Completed,-5,1,Normal,4.81,426.09,220.36,54.43,700.88,7.65,North,Hot-Dry,KOH-400
PM_017216,GEN_1731,2024-05-01,2024-05-19,2024-05-19,Quarterly Service,Completed,18,0,Normal,6.52,399.16,59.5,35.95,494.61,7.97,North,Hot-Dry,KOH-400
PM_017217,GEN_1731,2024-08-26,2024-08-21,2024-08-21,Routine Inspection,Completed,-5,1,Normal,5.38,496.03,68.09,27.92,592.04,8.23,North,Hot-Dry,KOH-400
PM_017218,GEN_1731,2024-11-26,2024-12-07,2024-12-07,Routine Inspection,Completed,11,0,Normal,2.69,154.01,249.42,28.2,431.63,8.53,North,Hot-Dry,KOH-400
PM_017219,GEN_1731,2025-03-14,2025-03-18,2025-03-18,Routine Inspection,Completed,4,1,Normal,5.64,377.76,280.73,30.46,688.95,8.8,North,Hot-Dry,KOH-400
PM_017220,GEN_1731,2025-06-12,2025-06-30,2025-06-30,Load Bank Test,Completed,18,0,Normal,5.48,416.64,144.22,31.4,592.26,9.09,North,Hot-Dry,KOH-400
PM_017221,GEN_1731,2025-09-23,2025-09-18,2025-09-18,Routine Inspection,Completed,-5,1,Normal,3.93,288.53,194.66,11.06,494.25,9.31,North,Hot-Dry,KOH-400
PM_017222,GEN_1731,2025-12-12,2025-12-18,2025-12-18,Routine Inspection,Completed,6,1,Normal,2.31,153.71,171.64,57.23,382.58,9.56,North,Hot-Dry,KOH-400
PM_017223,GEN_1732,2023-02-26,2023-03-04,2023-03-04,Routine Inspection,Completed,6,1,High,4.21,312.92,88.22,17.92,419.06,0.8,South,Rural,CAT-450
PM_017224,GEN_1732,2023-06-04,2023-06-17,2023-06-17,Quarterly Service,Completed,13,0,High,3.42,286.96,195.68,0.0,482.64,1.09,South,Rural,CAT-450
PM_017225,GEN_1732,2023-09-15,2023-09-14,2023-09-14,Quarterly Service,Completed,-1,1,High,7.05,576.69,233.02,55.58,865.29,1.33,South,Rural,CAT-450
PM_017226,GEN_1732,2023-12-10,2023-12-05,2023-12-05,Routine Inspection,Completed,-5,1,High,2.09,163.98,85.81,33.95,283.74,1.56,South,Rural,CAT-450
PM_017227,GEN_1732,2024-03-13,2024-03-29,2024-03-29,Oil & Filter,Completed,16,0,High,3.02,224.31,232.45,15.99,472.75,1.87,South,Rural,CAT-450
PM_017228,GEN_1732,2024-06-26,2024-06-22,2024-06-22,Load Bank Test,Completed,-4,1,High,1.5,115.06,34.25,37.37,186.68,2.1,South,Rural,CAT-450
